"PRECIPITATION.mm.","X","Y","PL3"
0.1,-0.143235367224553,1.65380882497828,"M"
0.1,0.387039911895391,1.56278600793583,"M"
0,-0.937863984503557,1.17064561100749,"M"
0.1,-2.57922984363545,0.0630350196338461,"L"
0,-2.54349123814072,0.707285176927504,"L"
0,-2.83646259351078,0.141703760056411,"M"
0,-2.47924207910731,1.27963225701124,"M"
0.1,-0.816203751726673,1.50263483111077,"M"
0,0.165300339668079,1.69194438375072,"M"
0.2,1.53696589800678,1.40147630317613,"M"
0,-2.03991739150319,-1.01839925169004,"M"
0,-3.29373889898004,-0.203184805893006,"M"
0,-2.55099573741156,0.679721080817734,"M"
0,1.60390672564581,1.30858061097822,"M"
0.3,1.54412047407696,0.963375296307905,"H"
0.7,1.00198944674669,1.67287690778738,"M"
0.4,-1.75378095046325,1.56420982537262,"M"
0,1.23375591419462,1.69936645376734,"H"
0,-1.81354391830551,0.91211756719027,"H"
4.8,0.590769377011116,1.54061401499074,"H"
1.6,-1.6328255088333,-0.395323737844426,"M"
0,-2.32667943044092,0.628221957562086,"L"
0,1.77881108660379,0.275374505311269,"M"
0,-0.229053104914424,1.51275730873431,"H"
0,-2.00077350513463,1.2889163592535,"M"
0,-3.18565688829044,0.643498399444531,"M"
0,-2.1057697768498,0.702946404006692,"M"
0,-2.63444555982623,0.977648501411362,"M"
0,-3.25758511020159,0.586719055249546,"L"
0,-3.01193308635068,0.330392317323011,"L"
0,1.33603969219668,2.01777053722047,"M"
0,-0.57046954523121,2.01063783361492,"H"
2.3,-1.6969424049731,0.761568430414572,"M"
0.1,0.233462940874521,1.80496400386219,"H"
0.1,1.6833038927804,1.36944806566382,"M"
0,-2.13143746402501,0.503064943074574,"M"
0,-1.54884455584044,2.12555417287903,"M"
8.7,-0.348028205635673,1.34572522012557,"M"
3.5,-0.616241659311956,1.16732438393467,"M"
2.9,-0.975759104434659,0.645595980558175,"M"
0.1,-0.810001929329094,1.07999855300049,"H"
0,2.0325583157305,0.527926787684425,"M"
5.8,-1.01127437533121,1.18782327717488,"H"
10.2,-0.330747457156643,1.17431091265662,"H"
0,-1.23521621318327,0.919696094744983,"H"
0.2,0.60081796694773,1.25344236827738,"H"
0,1.80098891129808,0.539294855697096,"H"
0,1.94786783368349,0.700507603457095,"M"
0,1.7114733265646,0.489141137564521,"H"
0,-1.69923332617741,1.05480145203164,"M"
0,-0.923206324525244,1.64917860838558,"H"
0,-0.734698413659378,1.49970605152023,"H"
0.6,-1.22316225946741,0.681083025052429,"M"
0,-1.38461402474537,0.576926340600275,"M"
0,-1.41219841984724,0.442826854403573,"H"
0.1,-1.38026653692918,0.636603712707942,"H"
0,-1.76686614739466,0.105280659148543,"M"
0,0.484781006017607,1.89910172876667,"H"
0,1.80213791498941,0.662343517638404,"H"
0,0.991270827394648,1.35638569247701,"H"
0,-0.877719472743721,1.22870196840669,"M"
0,-0.546873626568604,1.45032039100459,"H"
0.3,-1.19784985331103,1.88097201704936,"H"
0.2,-1.88087857805145,0.840176037879649,"H"
10.4,-1.50935093358979,-0.0442691684090652,"H"
0,-1.30934441567201,1.23515877568373,"H"
0,-2.26358051282311,0.170596781820424,"H"
1.1,1.16935734791998,1.13556302901492,"M"
11.8,-0.772841129222555,1.51417191526656,"H"
0,-0.0857164069872738,1.72787519733724,"H"
0,-1.96042307640646,0.486971622882738,"H"
9.8,1.68684893273164,0.917028177398126,"H"
0.1,-1.40145179734772,0.638383003933262,"H"
15.3,-1.43345836067134,-0.589658484397049,"H"
15.7,0.98842401169268,1.19395057398091,"H"
19,0.620210297916174,1.57208116404934,"H"
0,-1.85450015879804,0.896899749703414,"H"
0.3,-0.94658449042608,1.20203069947685,"M"
5.5,-0.793406941108155,1.49218143193159,"M"
4,-1.17990567008953,1.47645609812502,"M"
0.1,-0.354721455906566,1.8665938735353,"H"
0,0.985604517242906,1.31079507764958,"H"
0,1.83751184640109,0.0956567526925029,"M"
0,-2.05997919570328,-0.203434788739943,"M"
0,1.50122319778252,1.08112391077047,"M"
0,-0.0341542537949868,1.8996929980783,"M"
0,-0.762450234909737,1.55292293411041,"M"
10.8,-0.149761240188498,1.81382787797994,"M"
1.1,0.766857461701122,1.56189936725556,"M"
0,1.12688932664194,1.62804190532691,"M"
0,1.26040663061883,1.89994082157632,"M"
0.6,-0.0137548442334637,2.12995558739146,"M"
1.6,-0.0731398076669567,1.52825081990308,"M"
0,-0.524818364751611,1.80526055848441,"M"
0,-0.575515841585245,1.73714752283288,"M"
0.1,0.924168580983805,1.59107273055709,"M"
0,1.8089040662214,0.921285015186773,"H"
0,-2.51108791176706,0.308767711034273,"M"
0,1.60387923833707,0.700050990165213,"H"
0,1.62190049984607,0.847548682141068,"M"
0,1.75653849062533,0.580579478582992,"H"
0,-0.428370971055655,1.84081457815741,"M"
1,-0.951674970355224,0.999357168783705,"M"
0,1.12395777091171,1.06734199261866,"M"
0,1.70659559528983,0.812176996803869,"M"
0,-1.23286822104686,1.47188177158791,"M"
0,-1.47511388575289,0.322705785598932,"M"
0,1.20192547189283,1.14497823560764,"L"
0,0.178751218545459,1.90161720697634,"M"
0,-0.605347958027011,1.86417645348087,"M"
0,2.14542265766636,0.741661391722538,"M"
0,1.39239175391931,1.80544875408235,"M"
3.2,-1.12388343886298,1.30203149572102,"M"
0,0.263594857823087,1.86142895403752,"M"
0,-1.10925549501324,1.60376190464263,"M"
0,1.19890417316814,1.32918350259097,"M"
0,0.374408977119985,1.94427825113896,"M"
0,-2.80706441027743,0.269795101055985,"M"
0,-2.74173810624552,0.65975158716082,"L"
0,0.863827675526039,1.62462357086043,"M"
0,-0.76370484114707,2.14829116173961,"M"
4.7,1.69469532333384,0.544433431257125,"M"
0,1.06461842040997,1.36363030874346,"M"
0,1.42265288307503,0.984357035977452,"M"
0,1.24630390947814,1.11158740781799,"M"
1.4,1.05108686873056,1.65433261298392,"M"
0,0.682717380623454,1.85857390980145,"M"
0,1.04398597402319,1.57549778992001,"M"
12.8,-0.685666427052508,1.46774028724875,"M"
0,0.768597539290568,1.22953561257756,"M"
0,-2.72085906621412,0.223217252470335,"M"
0,-2.26680755363049,1.0778142301917,"M"
0.2,-0.637166384968542,1.99050722125445,"M"
4.5,-0.677347626069467,1.24803853845066,"M"
0.5,-0.380044879699027,1.82075970117271,"M"
0,-0.370447076900173,1.77168534543133,"M"
0.8,1.50958650945063,0.499248004988174,"M"
0,1.89163003250068,0.178145502725896,"M"
0,1.54564499974609,0.327691218618865,"M"
0,1.47809902113703,0.558232284729007,"M"
0,-1.50830765104107,0.617987079000022,"M"
0,-0.931039535656664,1.70198865538059,"M"
0,0.958548595151904,1.66360590006537,"M"
0,0.234989083750338,1.53208359123064,"M"
0,0.915160327020851,1.43264844810131,"M"
4.3,1.39620494370603,0.426862688895196,"M"
0,1.31073315366858,1.45725035593546,"M"
0.1,1.71716620072057,0.572223941392588,"M"
0,1.55379489236141,0.908692154952159,"H"
1.5,-0.620133439825243,1.36580910701698,"M"
10.9,1.25992383209545,0.013854144431255,"M"
0.2,0.56817608606024,1.20252897479822,"M"
0,1.12281268719718,1.35531976650127,"M"
11,1.91520717705684,0.758670856794932,"M"
0.1,1.97587865845972,0.465621656544673,"M"
0,1.83063175132865,0.508711500781529,"M"
0.4,0.180533270048642,1.63003304825563,"H"
0.3,-1.73490571503703,1.43269053180784,"M"
0.2,-0.371045230028838,1.81240873901911,"M"
1,-0.657083970946784,1.35953692672351,"M"
0.1,-0.622271575135034,1.28750848027458,"M"
2.3,-0.95734088482313,1.98078227734551,"M"
3.7,-0.752818059429097,1.55761515445806,"M"
11.9,-0.718005663617347,1.48558670800913,"M"
14.1,-0.731060312046753,1.51259737542748,"M"
4.5,-0.609216926705628,1.26049781285623,"M"
7.7,-0.552646783511534,1.14345158737673,"M"
6,-0.535240585605659,1.10743736415226,"M"
19.2,-0.522185937176253,1.08042669673391,"M"
6.7,-0.561349882464471,1.16145869898896,"H"
0.3,-0.639677773040909,1.32352270349905,"H"
14.3,-0.56570143194094,1.17046225479507,"M"
18.5,1.66990843284041,-0.0174878794741328,"M"
0,1.11103216178903,-0.674987063187425,"M"
0,-0.74732904298793,-1.32359332935262,"M"
0,2.0512360691034,0.573873321220999,"M"
0,1.73441957749137,0.139243417132167,"M"
1.7,1.37592438664842,-1.17598132732887,"M"
2.6,0.0712276558325276,-1.48829655010169,"M"
5.4,0.398928894661376,-1.27924029681849,"M"
9.4,1.05222312735594,-0.908254639546247,"M"
3.6,1.13535172750829,-0.633227016830404,"M"
33.3,1.23367559217859,-0.496935139895339,"M"
32.3,0.909517738385348,-0.735987420790873,"M"
8.8,1.22579945991956,-0.291574491444167,"M"
0.1,-0.876399635326658,-1.290551695671,"M"
0,1.23968571225928,-1.11896350915488,"M"
0,-0.688212707156112,-1.26489654506163,"M"
0.6,1.88968316778299,-1.00433934772947,"M"
0,0.506175686822332,-2.1820600757243,"M"
0,1.93541834096394,-0.504138716486228,"M"
0,2.19028321166971,0.514936357890779,"L"
0,0.688542787748996,-1.98391250548981,"M"
0,-1.56926706968509,-1.41049667280784,"M"
0,0.729603922806872,-1.51330040501707,"M"
7.8,1.36214064312208,-1.1613237569063,"M"
16,1.18342920062921,0.95388433633125,"M"
0.3,-1.03363832122968,0.899161732329338,"M"
0.1,-1.24992518116552,0.673859808482694,"M"
0,-1.37646100646079,0.755152367203439,"M"
0,-1.45445440939454,0.213219068079704,"M"
0.1,-1.8694654519022,0.0447093294972072,"H"
2.8,0.0944855908730061,1.76747630058153,"H"
11.4,-2.07439890591937,0.385965256364503,"H"
6.7,-1.39846876030269,-0.0654608773044466,"M"
0.9,1.07578816794627,0.864337791437357,"M"
0,-1.96933196552911,0.449590490941745,"M"
1,-0.548416955284349,1.48176882244048,"M"
1.5,0.0822225288805013,1.71803360145967,"M"
0.5,-1.71904439216431,0.0573269375461937,"M"
0.1,-1.6876557492934,0.956774828199894,"M"
0,-1.67057170170301,0.486610922061062,"M"
0.1,-0.0847032982255505,1.67786332913909,"M"
0,-0.21855768675797,1.20026352837992,"M"
0.4,-1.19365661856565,0.750522402699885,"H"
5.2,-1.31984494560155,-0.231536864386744,"H"
1.3,-1.00913006583034,1.02725678884944,"M"
0.8,-0.417998120444622,-1.16742347556693,"H"
0,-1.95371859669028,0.427765876323201,"M"
0,-1.65820168346726,-1.28855235708385,"M"
0,1.06636160684419,0.794841445477443,"M"
0,0.949052249033421,1.44644385601537,"M"
0.7,-1.93234340409467,0.822221970426377,"L"
0.1,-2.2797615335506,-0.216303837559635,"L"
0,1.2904369651963,0.803226268777968,"M"
0.8,-1.485700453351,0.924767085764108,"M"
0.4,-1.40015469453551,1.03303767180591,"M"
6.9,0.377604015766594,1.30652792058836,"M"
1.3,-1.48443118883456,0.541169146954272,"M"
0.6,0.780279280154683,0.93785086498936,"M"
0.9,1.68781885024011,0.565391482756996,"M"
15.4,-1.25848918906165,0.170601761464961,"M"
11.6,-1.05790905202991,0.901625441984184,"M"
0,0.779258368746573,1.53334809966244,"M"
17.2,0.0568861796250768,1.62900704804113,"M"
4.1,-0.831893125094251,1.18762528956777,"M"
19.5,-1.29481916474877,0.870082370008317,"M"
0,-1.8310260946124,-0.876494974799312,"M"
0.1,-1.88534859151337,0.235500930950503,"M"
0.1,-0.909014353376793,1.3770232043633,"M"
0,-1.69965200672664,0.622320701913501,"M"
0,-2.15023563475687,0.205150469221341,"L"
0.1,-0.934570290925974,1.35980821122633,"M"
0,-1.86348008211487,1.05216062631195,"M"
0,-0.583662004272415,1.80813126314676,"M"
0,1.26415890976178,1.45835600964576,"H"
0,0.200331873517566,1.78881724624204,"M"
4.4,-1.45909686947126,0.523007003298399,"M"
2.4,-1.44198035109053,0.595224887810336,"M"
0,0.210012587708446,1.57606938711594,"M"
0,-1.8104810657611,1.28474056156119,"M"
0.1,-0.836828118364565,1.39879187169301,"M"
0,-2.2658204324105,0.39504147639343,"M"
0,-1.74177331750792,1.24331239454026,"M"
0,-2.45999760205206,-0.0034348068518697,"M"
0,-0.4495235217911,1.36803823168672,"H"
0,-1.20785453733281,1.85072618629676,"M"
0,-2.5991674488733,-0.0657918894503762,"M"
0,1.52510379980496,0.795272531790506,"M"
0,1.68488945369658,1.02080729269635,"M"
1.8,-0.953287102413709,1.28500727638861,"M"
0,-0.62310559126548,1.59243192072179,"M"
0,1.01746772509536,1.50902598665141,"H"
0,0.316094930209409,1.66017589281856,"H"
0.1,-1.25259532073799,0.979339043674503,"H"
0,-1.91449218821936,0.644297804782102,"M"
0,-0.666014619159346,1.34403293377284,"M"
0.1,-1.19100364150788,1.30935492740318,"M"
12.8,0.265636241495462,1.92172770891304,"M"
1,-0.190909407399934,1.59864117242307,"M"
6.2,1.50887777519787,0.532247930492841,"M"
0,-1.02230318165745,2.21551262798772,"M"
8.7,-1.23777966960857,0.916243138857639,"M"
1.8,-2.02747606193659,-0.507386261416402,"M"
0,-2.51980345734076,-0.598907786202124,"M"
0,-2.1192160586785,-0.466715434327134,"M"
0,-2.2428329184401,0.734370819110797,"M"
0,-0.890259811859924,1.81323949531967,"H"
3.4,-1.4223573893359,1.18296215366408,"M"
2.2,-1.559429196999,-0.0421969139519175,"M"
0,-0.124670120050901,1.97607119334464,"M"
0,-1.51303380066991,1.65176533382632,"M"
0.2,-1.72853265091418,-0.0712381549703792,"H"
6.4,-1.28256850515447,1.8364689024282,"H"
5.6,-0.811989198820082,1.14047075411846,"H"
0,-0.381063415905484,1.67725688940557,"H"
0,0.696359229215155,1.63813425087411,"H"
0,-1.33923606874237,1.38972902113307,"M"
19,-0.997883154955565,1.73327124509003,"M"
0.1,1.57213131147663,0.975142625196322,"M"
0,-1.34770750969238,-1.26735333207387,"H"
0,-1.24275742910333,1.21784809085882,"M"
0,0.198230867502373,1.45657286915872,"M"
4.8,-0.982588281500513,1.37499827965633,"M"
1.5,-0.484078066426427,1.59830173171553,"H"
0,-0.671152158951379,1.76682052838847,"H"
0,-0.298003798972663,1.36791583651841,"M"
0,-3.56853765110896,-0.102171584199092,"L"
0,-3.30756760100365,-0.287048018266863,"L"
0,-2.97440650652194,-0.461525659048252,"M"
0,-2.09792783609848,0.422254419187228,"M"
0.5,-0.0821110875983973,1.88821549863711,"M"
0.1,-0.407989350402994,1.64001362493052,"M"
7.1,0.287830305001174,1.43134681874203,"M"
0.3,-1.36609641940495,1.23263156412975,"M"
11.1,-0.497319936656166,1.97845214261157,"M"
8.3,-1.1092416925153,1.15307539544724,"M"
0,-0.0816590076070102,1.50779037219258,"M"
11.6,1.13152471895989,0.717810427886601,"M"
1,-1.09508136705066,1.19381606604135,"M"
0.1,-1.49349850121252,0.747236392901182,"M"
0,-1.72694450672102,0.605444192891556,"M"
0,-0.500668969933182,1.22136423009111,"M"
0,-1.3909040950824,1.04545961102426,"M"
0,-1.11277383732895,0.849549520014108,"M"
0,-0.823423347536096,1.38350062910446,"M"
0,0.0555267273643322,1.71910348221048,"M"
0,-1.20804232772671,1.23835929132891,"M"
0.8,-0.705777546330415,1.44705841454166,"H"
2.2,-0.142039657919222,1.67398468797602,"M"
4.2,-0.252036747816504,1.80246427918838,"M"
7.4,-1.15489155327293,0.826211534765061,"H"
35.1,-1.15272458125514,0.829232198946811,"M"
22.2,-0.93572535181852,0.323292539295461,"M"
10.8,-1.12058841349289,0.145539024132646,"M"
9.8,-1.23547329906574,0.952473478526098,"M"
2,-0.949703574933135,0.843186290068347,"M"
6.3,-0.633144270385629,1.28219668260289,"H"
1.8,-0.982703194143682,0.756237021190979,"H"
1.2,-1.05357198907191,0.891283380212525,"H"
0.3,-0.83401309926661,1.5725209538355,"M"
4.9,-0.436207720396972,1.54978154094894,"M"
0.2,-1.03034766559588,1.40213540287702,"M"
0,-0.772791560180468,1.33206351369364,"H"
0,-1.31689631721136,1.05919029910359,"M"
0,-1.17970844240323,0.989892918917271,"H"
0,-1.30439161285864,0.760698705338745,"H"
0,0.24269340242858,1.89451838534696,"M"
0,0.472330504606491,1.53915687778023,"M"
0,1.24341953710107,1.55370777649961,"M"
8.8,-0.382437510458525,1.77936549100916,"M"
4.5,-0.57233994089834,1.70658342663126,"M"
2.7,-0.515459138890198,1.75590485964775,"M"
2.2,-1.46375895353051,0.995143068085817,"M"
20.6,-1.28965767146375,0.0297168375620126,"M"
13,0.804717041807846,1.44046189905323,"M"
33.9,-1.08311387450825,0.979011917622933,"M"
6.5,-1.05514926613778,0.96517357307839,"M"
1.1,0.166752220732384,1.58123170246514,"M"
0.1,0.172769679056249,1.50008354367309,"M"
17.5,-1.13060190561872,1.10369349504802,"M"
17.2,0.131752098227281,1.52431669432986,"M"
0.6,0.195335778789749,1.78936970286316,"M"
0.3,0.504346740709243,1.6025087722493,"M"
0.9,1.40280633410926,1.25161271525298,"M"
0,0.710955813759582,1.69709806165744,"M"
0,1.08150032395458,1.67046611737148,"M"
9.6,0.175580837913267,1.58027572573829,"M"
12.5,-0.300601441096139,1.53076411429421,"M"
0,0.629374587388312,1.54686380420184,"M"
13.7,-0.165162779930304,1.63166211457081,"M"
3.7,0.472296114707485,1.51823462614716,"H"
0,1.45039833226119,0.743804193167775,"M"
0.2,1.60390357209168,0.748594236840987,"M"
0,1.73517668213544,0.669896918766942,"M"
0,1.8207181259014,0.543125681600591,"M"
0,1.37447220510853,0.948538959339099,"M"
0,0.744290341947485,1.62792256784028,"M"
0,1.51543128193463,1.06111640724944,"M"
0,-0.668913851752697,1.70336556820119,"M"
0.1,-1.36020499390858,1.19412829065648,"M"
1.8,-0.739892868932957,1.53054191138373,"M"
0,1.33430370172607,1.05339149016882,"M"
0,0.921636860834706,1.55778223662704,"M"
0.1,0.0101228664396246,1.99997438172969,"M"
7.4,0.235829982766646,1.88530746013171,"M"
12,-0.64493617122303,1.45332630026714,"M"
0,1.31379219991591,1.14085496687358,"M"
0.1,-0.402639174251935,1.51749190948674,"M"
0,1.67864229083434,0.374913402564416,"M"
0.2,1.1767564694635,1.308756742705,"M"
0,0.605085351543157,1.66336157144137,"M"
12.9,0.0532723979184186,1.41900037054964,"M"
13.6,-0.991238675444258,0.711228436090342,"M"
0.2,0.244808494833464,1.42918466296605,"M"
1.4,0.0555407854461973,1.38888992405879,"M"
5,-0.578574658459937,1.31865513482031,"M"
9.5,-0.0667126281125126,1.72871322817011,"M"
0.3,-0.0745166222834924,1.51817234627807,"M"
9.6,-1.23417431042253,1.39155085120633,"M"
18.1,-1.12455660587836,-0.28455656761941,"M"
0,-0.898182407994525,1.213823859532,"H"
38.3,-1.24744696599509,0.678436487100777,"M"
3.2,-0.591179825754684,1.45444367839413,"M"
0.1,-0.807167210668049,1.31151862130218,"M"
9.2,-0.907787556993558,1.42549000395221,"M"
8.5,-0.616008778444414,1.63799669867781,"M"
12.5,0.454870849273997,1.91676615957209,"M"
14.4,-1.11008301619962,1.13833900800471,"M"
1.2,-1.653145955385,0.686446247126619,"M"
0.1,-0.103768144154529,1.62669363195985,"M"
17,-0.785046729595391,1.47397477330909,"M"
0,0.917618690110972,1.12270919634562,"M"
2.2,-0.810310977236999,1.04201541263516,"M"
8.9,-1.09490764339243,0.719219891577553,"M"
0.8,-1.14723269878734,0.919106704813486,"M"
3.1,0.261503491208467,1.47702942559916,"M"
2.9,-0.904997853045343,1.0418151880172,"M"
0,-0.218961315895973,1.61522628202401,"M"
0,0.915003516842835,1.4445997937717,"M"
10.6,-0.535760574463812,1.73935637718387,"M"
21,0.303716523575902,1.51995272074725,"M"
9.6,-1.49301881580607,0.144550391383173,"M"
0.2,-0.0706535409279739,1.34814987191867,"M"
0,-0.0952357216743769,1.55709028553811,"H"
22.5,1.52384224800922,0.333923349261778,"M"
0.1,1.08188127639963,1.0245159363211,"M"
0,0.890396606631105,1.4128318664653,"M"
2.8,-0.374168624371906,1.84238916641833,"M"
0.5,0.853924697956477,1.45839384605803,"M"
1,-0.323115667098397,1.71991170287185,"M"
3.1,1.53846213241721,0.812855625014864,"M"
8.6,-0.986591577176705,1.23411387636797,"M"
11.6,-0.926166868863635,1.30468959182609,"M"
21.9,-0.95964900778714,0.963677218706118,"M"
9.3,-0.00329866851814695,1.25999568205054,"H"
3.8,-0.0991613002932617,1.24606060708304,"H"
12,-1.16459671813134,0.244569998400684,"M"
32.9,-1.20911969089944,0.921102368403881,"M"
12.1,-1.34405291782943,0.126577067726295,"M"
9,-1.14120370932815,0.878210734286298,"M"
26.7,1.25013930749614,0.35658338695609,"M"
20.3,-0.691202523012695,1.10101728968299,"M"
12.5,-0.984642334890007,0.737142776090464,"M"
5.7,-0.193148918143356,1.03208211660703,"M"
25.6,-0.489805771228751,1.24727314830033,"M"
26.2,1.12402827842901,0.243023515923697,"L"
6.7,-0.644175847063384,1.15214472964996,"M"
1.8,-1.38359441271827,0.213697218266358,"M"
10.3,-1.21270229666323,0.133240908386766,"M"
4.3,-1.0815238437596,0.935524545578282,"H"
4.3,-0.183283669800717,1.22637967056878,"H"
0,-1.71646581592322,0.574321428093217,"M"
0,-1.96735253829621,0.962093545378747,"M"
0,-0.783497426694011,1.77474837156253,"M"
0,1.72021929300688,1.2045105163372,"M"
0,1.93292291859845,0.712326463608411,"M"
0,0.0625366668725658,1.59877739704328,"M"
0,-2.37664336497977,0.334015442304158,"M"
0,-0.194819037124845,1.85982406231712,"M"
0,-0.409864720596015,1.80402630546529,"M"
13.9,-1.07669271033262,0.863210754981997,"M"
0,-1.43157483390352,0.736677334342592,"M"
0,-1.34346573883096,1.07401108401515,"M"
0,-1.46038991588868,0.908659063439448,"M"
0,-0.936319972277913,1.05423190499695,"H"
0,1.66280629815462,0.154839319351835,"M"
0.8,-0.143555893006574,1.55338073426417,"M"
0,1.58301306942364,0.64666036064843,"M"
0.1,-0.32596558776959,1.50510678544415,"M"
0.3,-0.82792277657507,1.26279209533012,"M"
0,0.194902371471944,1.60823290153964,"M"
0,-0.467524926946322,1.25579474544363,"M"
0.1,-0.488797067957731,1.62821295485447,"M"
1.1,0.821050359979782,1.36160798557333,"M"
0.3,0.390218255697753,1.65460862832278,"M"
0.3,0.495886620830729,1.56323269518043,"M"
0.1,-0.691093193534417,1.45412867307209,"M"
0,1.58317436018047,0.343451518073729,"M"
0,1.75274158504434,-0.310317476234049,"M"
0,2.01999627727166,0.00387811921555599,"M"
0,-2.21999337274671,0.00542447791738471,"L"
0,-2.99999776106224,-0.00366519051739462,"L"
0,-1.99736597772421,0.873458156427558,"M"
0,0.324379235376022,1.75019373546384,"M"
0,1.63996580437653,0.0105905842924322,"M"
0,1.53122694509463,0.346762227781762,"H"
0.1,1.63225725563561,-0.241321883435579,"M"
0,1.68835266502634,-0.0746007942213263,"M"
1.5,1.68263787075654,0.157574731146495,"M"
0,0.498463806814304,1.49931111957999,"M"
0.1,-0.45577702556819,1.09925761446724,"M"
0,-2.14768970725752,0.230280093234562,"L"
0,2.09449382068725,0.151972481400161,"M"
1.2,1.84508682090618,0.630994947141681,"M"
0.1,-0.524820599483953,1.40519156642691,"M"
0.8,1.36788792272587,1.18531963236112,"M"
0.1,0.82475734317312,1.3359174094539,"M"
0.1,1.40803377334722,0.738607401204178,"M"
0.1,-0.801360380714173,1.5782019960137,"M"
0.1,-2.81868472615953,-0.0861186072517005,"L"
0,-2.72297736372399,0.30494962968785,"L"
0,1.17339521004661,1.07296024205917,"M"
0,1.03915914729211,1.08173391672774,"M"
25.1,1.25554977783388,0.46818239542009,"M"
11.5,0.29086957454629,1.38989024408522,"M"
12.9,0.304821588455582,1.22257261510776,"M"
0,-1.23663665437983,0.697946835399566,"M"
0,0.590057382727831,1.30258676681762,"M"
0,-1.23861053148445,1.4009796398577,"M"
0,-2.39502262809271,0.815332208933193,"L"
0,-2.20930489372631,1.05899569713809,"L"
0,-2.68859986376348,1.00415674701263,"L"
0,0.453025017558447,1.60737933714048,"M"
0.1,1.27292677386678,0.969359287557044,"M"
0.1,0.579522641886272,1.60880499363383,"M"
22.3,0.984942697900173,1.18384453449477,"M"
13.3,1.61606895351292,-0.279143578632295,"M"
0,1.59433159067393,0.224068692545705,"M"
0,1.62663476724411,0.420070629766842,"M"
0.1,-2.00016923694066,1.32639474652013,"M"
0,-2.24039339957277,1.19676121893666,"L"
0,-2.94763342242839,0.701681699193499,"L"
0.3,-2.23098745470934,1.17179135383802,"M"
0,-2.40146270446822,1.40049165618656,"M"
0,-2.61428956071088,1.05730321703763,"M"
0,-2.81119064710104,-0.222726616396945,"M"
0,-0.717308709111229,1.80251718877607,"M"
0,0.541406864520543,2.1117004065563,"M"
3.2,-1.41577974015616,1.02862419151183,"M"
17.7,-1.71114747774577,-0.703188672693383,"M"
0.6,1.71426217456216,0.479275700265936,"M"
0.4,-1.93152933426642,0.591265110477803,"M"
1.3,0.447681378141309,1.47349291944872,"M"
0,-1.97156529238852,0.751684972477822,"M"
0,-2.65844376145824,0.0909767396852308,"L"
0,-2.55863714477085,0.893015095840419,"L"
0,-1.76638407910871,0.894587773821699,"M"
0,-1.80979214534204,1.65140921356829,"L"
0,-2.71681929850751,1.07018358203495,"L"
0,-2.9298457331763,1.49669769151578,"L"
0,-2.51663305699153,0.612093176287299,"M"
0,-1.63487625623889,1.67415041940273,"M"
0,1.01911033635405,1.59170164363059,"M"
0,0.433679234783217,1.571248650379,"M"
6.5,-0.0997452683474756,1.6169263685902,"M"
4.2,-0.590744655535797,0.986671552217805,"H"
0.1,-3.23176830180306,-0.498571603143399,"L"
0,-2.96622461004975,-0.709937717504274,"L"
0,-2.88609197614084,0.150243486565942,"L"
0,-2.67908163093449,0.0701542214651008,"M"
5.2,0.0445380520750166,1.809451950707,"M"
0.5,1.71468171217819,0.513776825014188,"M"
0,0.320846935471894,1.64907769495506,"M"
0.1,2.0781663032384,-0.222091909092729,"M"
0,0.895556973712898,1.83291508445814,"M"
3.4,-0.836442449174316,1.45697084020898,"M"
0.1,-0.951841980212681,1.59799776117015,"M"
0,-1.87496725475072,0.853286466324498,"L"
0,-2.57705888334823,0.258587532096955,"M"
3,-2.15788946524381,1.00394873165406,"M"
2,-2.31416236063107,0.636123076643519,"M"
4.9,-1.12860181941797,1.09140182023233,"M"
5.9,-0.777068930163738,1.14042267505262,"M"
1.2,1.19537536624747,-0.398343738206995,"M"
22.5,1.1404368914453,0.879206287870244,"M"
0,0.615090199058197,1.50949132061849,"M"
5.9,1.21798837176551,1.49713203367104,"M"
10.9,-0.585170546122702,1.61739773461893,"M"
1.8,1.15620664601024,1.09146057726414,"M"
0,1.01928445851205,1.4348028410328,"M"
0,-0.988059871854909,1.24572777508975,"M"
0,-1.10541185772297,1.15674743345531,"M"
0,0.215680711300029,1.28198355323815,"M"
0,1.74359688826916,0.703043306787065,"M"
0,-1.17742102219734,1.25382603916483,"M"
3.8,-0.931732672347878,1.23869860227558,"M"
0,0.72825412304523,2.09715186199465,"M"
6.3,0.952612919281584,1.37165178745111,"M"
0,-0.692926969754952,1.69373912235215,"M"
0.8,1.17445619862789,1.3242177455028,"M"
0,0.948839392652988,1.17465050417131,"M"
0.1,1.59375459368514,0.978185204911379,"M"
0,-0.571682453270045,1.93741559109633,"M"
4.2,1.34295880115063,0.461369329726277,"M"
0.8,1.37760561092772,1.26455635728127,"M"
0.1,1.09359119403236,1.32757609963982,"M"
12.6,-0.789807528040045,1.07009535493398,"M"
2.2,-0.205583255371607,1.30389245151232,"M"
0,-0.141952725684195,1.59369050435485,"M"
1.5,-0.783130409071126,1.18452807581251,"M"
6.5,-0.291773097926013,1.26683402990552,"M"
0,-0.467148694188607,1.551184095302,"M"
0,-1.36366985330473,0.131546688243573,"M"
0,-1.60959037605355,0.547008977363068,"M"
0,-0.741315093059349,1.32697096155206,"M"
0,1.16722326327153,1.18033463631199,"M"
0,0.710566850208926,1.39999812549309,"M"
0,-0.555826076534427,1.3392376087328,"H"
